outer_cv,model,R2_mean,R2_std,RMSE_mean,RMSE_std,MAE_mean,MAE_std,SpearmanR_mean,SpearmanR_std,fit_seconds_mean,fold_seconds_mean
leave_one_site_out,SVR_RBF,-94.5418901074267,477.4460769503404,3.3905076856657668,2.699667873674996,2.89988382369091,2.0996792977260172,,,0.28392511399928483,0.2865330840041861
leave_one_site_out,RandomForest,-187.52225275947356,923.8905234376274,3.4918783401136233,2.452238352719307,3.0853973254890543,2.083498548696861,,,35.60092562200967,35.73204674799926
leave_one_site_out,HistGB,-105.18897509455756,453.8186302665924,3.814370815640709,2.6609802642350195,3.392231366845108,2.3389659193188583,,,3.0364554820000196,3.0406275499961337
leave_one_site_out,Ridge,-128.95870489480103,718.9240804182257,3.837005453138252,2.5949014889118276,3.276812838018783,2.0300234720790695,,,0.24879187200567685,0.2516729059931822
leave_one_site_out,ElasticNet,-142.3458972674277,819.6552693107084,3.85680794295642,2.6247057265461584,3.3465365718711104,2.1362047333435887,,,3.213030062003527,3.2156510900019204
leave_one_site_out,PLSR,-232.16688613022254,1322.1849235858826,3.9729943548956554,2.6038291448606623,3.4457335894046137,2.1395142352082135,,,0.11977930399239994,0.12237027999479323
leave_one_site_out,GPR,-120.71325540428099,664.7918563280317,4.084898314958114,2.842622289889321,3.545653355893181,2.34157687250912,,,0.02706636400311254,0.02987233000341803
