outer_cv,model,fold,n_train,n_test,R2,RMSE,MAE,SpearmanR,best_params
random_cv_mixed,SVR_RBF,21,91,2,-0.43325983527469636,4.788753216067323,4.363310005150607,0.9999999999999999,"{'model__C': 1, 'model__epsilon': 0.1, 'model__gamma': 0.1}"
random_cv_mixed,SVR_RBF,22,91,2,-1.293776597545544,2.7261394271107213,2.137466921533806,-0.9999999999999999,"{'model__C': 1, 'model__epsilon': 0.01, 'model__gamma': 0.1}"
random_cv_mixed,SVR_RBF,23,91,2,-0.8817584463204184,2.6749554187188616,2.674726581489698,-0.9999999999999999,"{'model__C': 1, 'model__epsilon': 0.1, 'model__gamma': 'scale'}"
random_cv_mixed,SVR_RBF,24,91,2,-285.91539361180526,8.469288541722412,6.231369199188967,-0.9999999999999999,"{'model__C': 10, 'model__epsilon': 0.01, 'model__gamma': 'scale'}"
random_cv_mixed,SVR_RBF,25,91,2,-4.305830286559379,2.418610735718275,2.418127466492326,-0.9999999999999999,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}"
random_cv_mixed,SVR_RBF,26,91,2,-0.03217632830741035,2.997084332663199,2.850252034427198,0.9999999999999999,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}"
random_cv_mixed,SVR_RBF,27,91,2,-8.819117281148362,4.856997968700306,4.791772638306191,0.9999999999999999,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}"
random_cv_mixed,SVR_RBF,28,91,2,-0.6248678274113564,12.587692470520972,10.037916471885104,-0.9999999999999999,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}"
random_cv_mixed,SVR_RBF,29,91,2,-0.6573993322948801,12.371916135992453,9.48406939049826,0.9999999999999999,"{'model__C': 1, 'model__epsilon': 0.01, 'model__gamma': 'scale'}"
random_cv_mixed,SVR_RBF,30,91,2,-3.029284611044602,1.7162481705129056,1.2965908604935228,-0.9999999999999999,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}"
random_cv_mixed,SVR_RBF,31,91,2,-0.3040353314183417,2.478017750565118,2.4360299971983963,-0.9999999999999999,"{'model__C': 1, 'model__epsilon': 0.1, 'model__gamma': 'scale'}"
random_cv_mixed,SVR_RBF,32,91,2,-6.356128174099036,5.2752646176112234,5.271995056766157,-0.9999999999999999,"{'model__C': 1, 'model__epsilon': 0.1, 'model__gamma': 'scale'}"
random_cv_mixed,SVR_RBF,33,91,2,-1.8405467393709554,3.8005593250691216,3.6637032685986837,0.9999999999999999,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}"
random_cv_mixed,SVR_RBF,34,91,2,-0.34009916584632593,7.021004859619711,6.427977114373663,-0.9999999999999999,"{'model__C': 1, 'model__epsilon': 0.2, 'model__gamma': 'scale'}"
random_cv_mixed,SVR_RBF,35,91,2,-0.2124568353475167,7.283883511144625,5.64068969860732,0.9999999999999999,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}"
random_cv_mixed,SVR_RBF,36,91,2,0.6158725415376056,5.578021525187398,4.062455539239974,0.9999999999999999,"{'model__C': 1, 'model__epsilon': 0.1, 'model__gamma': 'scale'}"
random_cv_mixed,SVR_RBF,37,91,2,0.5335948221261853,6.14644770642189,5.972221281710535,0.9999999999999999,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}"
random_cv_mixed,SVR_RBF,38,91,2,-0.24688028333569223,2.9032586373503237,2.763739388213379,-0.9999999999999999,"{'model__C': 1, 'model__epsilon': 0.2, 'model__gamma': 'scale'}"
random_cv_mixed,SVR_RBF,39,91,2,-0.3224075372050059,1.4949477375067175,1.4833494989966987,-0.9999999999999999,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}"
random_cv_mixed,SVR_RBF,40,91,2,-0.8175872792873633,3.8423108510389334,3.376420028634983,0.9999999999999999,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}"
random_cv_mixed,SVR_RBF,41,91,2,-0.7670091479573533,3.0573646155953367,3.057314963605199,0.9999999999999999,"{'model__C': 1, 'model__epsilon': 0.2, 'model__gamma': 'scale'}"
random_cv_mixed,SVR_RBF,42,91,2,-2.2830979868254024,5.1640065257500725,4.170636624365714,-0.9999999999999999,"{'model__C': 1, 'model__epsilon': 0.2, 'model__gamma': 'scale'}"
random_cv_mixed,SVR_RBF,43,91,2,-0.05958945415959871,3.8601135603916323,3.4545978440368126,0.9999999999999999,"{'model__C': 10, 'model__epsilon': 0.1, 'model__gamma': 'scale'}"
random_cv_mixed,SVR_RBF,44,92,1,,,,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}"
random_cv_mixed,SVR_RBF,45,92,1,,,,,"{'model__C': 1, 'model__epsilon': 0.01, 'model__gamma': 'scale'}"
random_cv_mixed,SVR_RBF,46,92,1,,,,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}"
random_cv_mixed,SVR_RBF,47,92,1,,,,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}"
random_cv_mixed,SVR_RBF,48,92,1,,,,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}"
random_cv_mixed,SVR_RBF,49,92,1,,,,,"{'model__C': 1, 'model__epsilon': 0.1, 'model__gamma': 'scale'}"
random_cv_mixed,SVR_RBF,50,92,1,,,,,"{'model__C': 1, 'model__epsilon': 0.1, 'model__gamma': 'scale'}"
random_cv_mixed,GPR,1,91,2,-4.842526395558078,3.383984594423249,3.125757696600253,0.9999999999999999,{}
random_cv_mixed,GPR,2,91,2,0.6691330219906675,1.4380259429364695,1.228555967434093,0.9999999999999999,{}
random_cv_mixed,GPR,3,91,2,-0.6974685542202863,0.9120085479686804,0.8921302545846963,0.9999999999999999,{}
random_cv_mixed,GPR,4,91,2,0.09424348211531552,3.949606515751794,3.3947814375862713,0.9999999999999999,{}
random_cv_mixed,GPR,5,91,2,0.4990203107808384,3.6097758540649534,2.893688676150516,0.9999999999999999,{}
random_cv_mixed,GPR,6,91,2,0.7894065146140704,2.6157565521639903,2.3465324610322567,0.9999999999999999,{}
random_cv_mixed,GPR,7,91,2,0.08139459635905566,0.718829284008405,0.5794027552062024,0.9999999999999999,{}
random_cv_mixed,GPR,8,91,2,0.7807127345654372,1.4984997824657567,1.3040904355432943,0.9999999999999999,{}
random_cv_mixed,GPR,9,91,2,-2.600409260256811,1.9923481647124648,1.9563885918363484,0.9999999999999999,{}
random_cv_mixed,GPR,10,91,2,-0.6297837311694037,2.106439224878966,1.64531552105423,0.9999999999999999,{}
random_cv_mixed,GPR,11,91,2,-0.3341742394109424,3.003167970396924,2.405669976755256,0.9999999999999999,{}
random_cv_mixed,GPR,12,91,2,0.6710217932292805,2.8104744696518744,2.1068677509104354,0.9999999999999999,{}
random_cv_mixed,GPR,13,91,2,0.9072201983505991,1.9189659526590652,1.8843164943490773,0.9999999999999999,{}
random_cv_mixed,GPR,14,91,2,0.7399681909615722,4.257941733476608,3.5983384405469727,0.9999999999999999,{}
random_cv_mixed,GPR,15,91,2,-2.4357497704236297,3.336439607751443,2.887227435346465,0.9999999999999999,{}
random_cv_mixed,GPR,16,91,2,0.024401616094138046,0.9877238398995204,0.8839688358170497,0.9999999999999999,{}
random_cv_mixed,GPR,17,91,2,-26.37481670495116,1.308023716933082,1.2879824971424743,-0.9999999999999999,{}
random_cv_mixed,GPR,18,91,2,-1.824209149920779,1.76456526878086,1.4061566564992782,-0.9999999999999999,{}
random_cv_mixed,GPR,19,91,2,0.6432398595702469,1.433505636150546,1.2967948318715612,0.9999999999999999,{}
random_cv_mixed,GPR,20,91,2,0.05983386536464319,6.593427186641166,4.664290142058635,0.9999999999999999,{}
random_cv_mixed,GPR,21,91,2,-0.6688262962627698,5.167322395613061,4.515344130251992,0.9999999999999999,{}
random_cv_mixed,GPR,22,91,2,-2.357728560619664,3.2983390572237603,2.4101972431756926,-0.9999999999999999,{}
random_cv_mixed,GPR,23,91,2,-0.6716485639161149,2.521198854571181,2.2127865318401563,-0.9999999999999999,{}
random_cv_mixed,GPR,24,91,2,-24.261844045752767,2.5130580994951397,2.00347610507297,-0.9999999999999999,{}
random_cv_mixed,GPR,25,91,2,-0.4714544316549443,1.2736869752413935,1.0549559382057625,0.9999999999999999,{}
random_cv_mixed,GPR,26,91,2,-0.5003868488255818,3.613463235167142,3.14434731878303,-0.9999999999999999,{}
random_cv_mixed,GPR,27,91,2,-10.53344236944249,5.263942941615681,4.3919515839187415,-0.9999999999999999,{}
random_cv_mixed,GPR,28,91,2,-0.3571902044607671,11.504227528690024,8.984956952082191,0.9999999999999999,{}
random_cv_mixed,GPR,29,91,2,-0.3273078733890509,11.071570324665483,8.533347957633866,0.9999999999999999,{}
random_cv_mixed,GPR,30,91,2,-7.632127543635496,2.512031257286854,2.2426883431692053,-0.9999999999999999,{}
random_cv_mixed,GPR,31,91,2,-1.8015459245951524,3.632106772153879,3.31353147556037,-0.9999999999999999,{}
random_cv_mixed,GPR,32,91,2,-4.909404901444127,4.728152543783414,4.724477860991197,-0.9999999999999999,{}
random_cv_mixed,GPR,33,91,2,-6.047214701896412,5.986256170555263,4.860440263129665,-0.9999999999999999,{}
random_cv_mixed,GPR,34,91,2,0.08091334647365633,5.814455284702952,5.371440733794172,0.9999999999999999,{}
random_cv_mixed,GPR,35,91,2,-0.24157022160095964,7.370814684287932,5.674386745776015,0.9999999999999999,{}
random_cv_mixed,GPR,36,91,2,0.5491526058154858,6.043065358652481,4.73753195976225,0.9999999999999999,{}
random_cv_mixed,GPR,37,91,2,0.6818496663196876,5.076433494896318,4.818757284482325,0.9999999999999999,{}
random_cv_mixed,GPR,38,91,2,0.7525009421662442,1.2934812062632317,1.1974919941315134,0.9999999999999999,{}
random_cv_mixed,GPR,39,91,2,0.14065226520508312,1.2051131365159893,1.2025122655777718,0.9999999999999999,{}
random_cv_mixed,GPR,40,91,2,0.9615153183984185,0.5590991202898138,0.47992578382290585,0.9999999999999999,{}
random_cv_mixed,GPR,41,91,2,0.28665678820016793,1.9425719009656037,1.929827356478122,0.9999999999999999,{}
random_cv_mixed,GPR,42,91,2,-2.822842675825754,5.572345972244967,4.5409287250656725,-0.9999999999999999,{}
random_cv_mixed,GPR,43,91,2,-0.912469100599091,5.1859518631756245,3.951485499251463,0.9999999999999999,{}
random_cv_mixed,GPR,44,92,1,,,,,{}
random_cv_mixed,GPR,45,92,1,,,,,{}
random_cv_mixed,GPR,46,92,1,,,,,{}
random_cv_mixed,GPR,47,92,1,,,,,{}
random_cv_mixed,GPR,48,92,1,,,,,{}
random_cv_mixed,GPR,49,92,1,,,,,{}
random_cv_mixed,GPR,50,92,1,,,,,{}
random_cv_mixed,RandomForest,1,91,2,-3.478185456960982,2.9626413039116906,2.4620217449772825,0.9999999999999999,"{'model__max_depth': 10, 'model__max_features': 0.5, 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,2,91,2,-0.6964347753205715,3.256181405535254,3.168046376342436,-0.9999999999999999,"{'model__max_depth': 5, 'model__max_features': 0.5, 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,3,91,2,0.7958093965467777,0.316312180751989,0.2978760220634191,0.9999999999999999,"{'model__max_depth': 5, 'model__max_features': 0.5, 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,4,91,2,0.004418769503056308,4.140820901975074,2.9469820407200054,0.9999999999999999,"{'model__max_depth': 5, 'model__max_features': 0.5, 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,5,91,2,0.9470964677186969,1.173039161595507,1.110584274293723,0.9999999999999999,"{'model__max_depth': 5, 'model__max_features': 0.5, 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,6,91,2,0.8550604508478422,2.1700428456492746,1.8559021013927577,0.9999999999999999,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,7,91,2,-0.6175275058134113,0.9538654108521036,0.8266980086779228,-0.9999999999999999,"{'model__max_depth': 5, 'model__max_features': 0.3, 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,8,91,2,0.45491762934623214,2.362550205920411,2.019278319243549,0.9999999999999999,"{'model__max_depth': 5, 'model__max_features': 0.3, 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,9,91,2,-3.387506861476859,2.1993695266549063,1.5995652044197675,-0.9999999999999999,"{'model__max_depth': 10, 'model__max_features': 0.3, 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,10,91,2,-1.0154588491154684,2.3424531407729074,1.6851821382809247,0.9999999999999999,"{'model__max_depth': 5, 'model__max_features': 0.5, 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,11,91,2,-0.14129945919119336,2.777622066468452,2.238749557917191,0.9999999999999999,"{'model__max_depth': 5, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2}"
random_cv_mixed,RandomForest,12,91,2,0.58589200550395,3.153209943509973,2.3345993379935353,0.9999999999999999,"{'model__max_depth': 5, 'model__max_features': 0.3, 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,13,91,2,0.9315804764995912,1.6478989312852952,1.5585852597746523,0.9999999999999999,"{'model__max_depth': 15, 'model__max_features': 0.3, 'model__min_samples_leaf': 2}"
random_cv_mixed,RandomForest,14,91,2,0.6937882596750409,4.620589579783835,4.570567484195317,0.9999999999999999,"{'model__max_depth': 5, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,15,91,2,-5.379774277040034,4.5464787096839885,3.7384266126058456,-0.9999999999999999,"{'model__max_depth': 5, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,16,91,2,-2.098187349555154,1.7601668527600236,1.6782128412120052,-0.9999999999999999,"{'model__max_depth': 10, 'model__max_features': 0.3, 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,17,91,2,-36.135166531583714,1.5234657555140403,1.159006364457591,-0.9999999999999999,"{'model__max_depth': 5, 'model__max_features': 0.5, 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,18,91,2,-3.518678786455925,2.232004337376537,2.0296472149174125,-0.9999999999999999,"{'model__max_depth': 5, 'model__max_features': 0.5, 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,19,91,2,0.700365531184829,1.3137330552191293,1.3109090778363086,0.9999999999999999,"{'model__max_depth': 10, 'model__max_features': 0.3, 'model__min_samples_leaf': 2}"
random_cv_mixed,RandomForest,20,91,2,-0.07342690925447992,7.045229611866961,5.301614773072908,0.9999999999999999,"{'model__max_depth': 10, 'model__max_features': 0.3, 'model__min_samples_leaf': 2}"
random_cv_mixed,RandomForest,21,91,2,-1.3126023933213435,6.082897195674236,5.589610864577456,0.9999999999999999,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,22,91,2,-2.1715711265125015,3.205602977584797,2.2947668370135825,-0.9999999999999999,"{'model__max_depth': 10, 'model__max_features': 0.5, 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,23,91,2,-0.626437059077966,2.486870908821761,2.397454435345776,-0.9999999999999999,"{'model__max_depth': 10, 'model__max_features': 0.5, 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,24,91,2,-112.35065012721188,5.323313116077493,4.508194450352487,-0.9999999999999999,"{'model__max_depth': 15, 'model__max_features': 0.3, 'model__min_samples_leaf': 2}"
random_cv_mixed,RandomForest,25,91,2,-1.3821997898656373,1.6206095360471182,1.2849553938584162,-0.9999999999999999,"{'model__max_depth': 10, 'model__max_features': 0.3, 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,26,91,2,-0.11730852602889019,3.1182330650171726,2.921381043393813,0.9999999999999999,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,27,91,2,-2.9815828186252578,3.092855108430909,2.7521530668220917,0.9999999999999999,"{'model__max_depth': 10, 'model__max_features': 0.5, 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,28,91,2,-0.38903222166017715,11.638399599615514,9.158080217205463,0.9999999999999999,"{'model__max_depth': 10, 'model__max_features': 0.5, 'model__min_samples_leaf': 2}"
random_cv_mixed,RandomForest,29,91,2,-0.48435067091970474,11.708240755802901,8.79609824182848,0.9999999999999999,"{'model__max_depth': 15, 'model__max_features': 0.5, 'model__min_samples_leaf': 2}"
random_cv_mixed,RandomForest,30,91,2,-3.0131371252876322,1.7128057586934389,1.288742900932803,-0.9999999999999999,"{'model__max_depth': 10, 'model__max_features': 0.5, 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,31,91,2,-0.61928112623274,2.7613462106945814,2.5133889255068027,-0.9999999999999999,"{'model__max_depth': 10, 'model__max_features': 0.3, 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,32,91,2,-7.231780147030626,5.580414867258563,5.574806223042511,-0.9999999999999999,"{'model__max_depth': 10, 'model__max_features': 0.5, 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,33,91,2,-1.2621580631445184,3.3916264984578577,2.616839009881474,0.9999999999999999,"{'model__max_depth': 10, 'model__max_features': 0.3, 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,34,91,2,0.025424694901800993,5.987403218606195,5.656803535882055,0.9999999999999999,"{'model__max_depth': 10, 'model__max_features': 0.5, 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,35,91,2,-0.390097750908327,7.799244204167509,6.088010237892695,0.9999999999999999,"{'model__max_depth': 5, 'model__max_features': 0.5, 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,36,91,2,0.3854043419240383,7.055653641169816,5.185878662097373,0.9999999999999999,"{'model__max_depth': 10, 'model__max_features': 0.5, 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,37,91,2,0.6747909471674117,5.132439310838424,5.099138805153082,0.9999999999999999,"{'model__max_depth': 10, 'model__max_features': 0.5, 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,38,91,2,0.4739661614053854,1.8857329473972677,1.3649858708161355,0.9999999999999999,"{'model__max_depth': 10, 'model__max_features': 0.5, 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,39,91,2,0.40535334339132445,1.002473366064485,0.759194943205121,0.9999999999999999,"{'model__max_depth': 10, 'model__max_features': 0.5, 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,40,91,2,0.6983525863526965,1.5652894675906468,1.4696190437322363,0.9999999999999999,"{'model__max_depth': None, 'model__max_features': 0.5, 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,41,91,2,-0.45352974709131555,2.7729356938293894,2.501101879152742,0.9999999999999999,"{'model__max_depth': 15, 'model__max_features': 0.5, 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,42,91,2,-1.7003995311493822,4.683374338205399,3.97170462613479,0.9999999999999999,"{'model__max_depth': 10, 'model__max_features': 0.5, 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,43,91,2,-0.9499365318680486,5.2365047960824445,4.039144811982974,0.9999999999999999,"{'model__max_depth': None, 'model__max_features': 0.5, 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,44,92,1,,,,,"{'model__max_depth': 10, 'model__max_features': 0.5, 'model__min_samples_leaf': 4}"
