outer_cv,model,fold,n_train,n_test,R2,RMSE,MAE,SpearmanR,best_params,fit_seconds,fold_seconds
leave_one_site_out,SVR_RBF,1,91,2,-12.159137066555338,4.171685363317738,3.18224991441493,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.24295450001955032,0.24537970003439113
leave_one_site_out,SVR_RBF,2,91,2,-3102.599848733754,2.7854980922331163,2.416681539005488,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.24286830000346527,0.24518650001846254
leave_one_site_out,SVR_RBF,3,91,2,0.9607303958130766,0.8818369106085031,0.8795922948152679,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.24521779996575788,0.24753860000055283
leave_one_site_out,SVR_RBF,4,91,2,0.28669631280407404,5.996468866887131,4.274275334062132,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.24666329997126013,0.2489884000387974
leave_one_site_out,SVR_RBF,5,91,2,0.7128417894433747,3.081260835523085,2.5743983677540934,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.24193330004345626,0.24431670003104955
leave_one_site_out,SVR_RBF,6,91,2,-0.023841511587286535,1.2648131727077858,1.2586108543288264,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.246059300028719,0.2483854999882169
leave_one_site_out,SVR_RBF,7,91,2,0.14190175796119042,1.4821374766260227,1.2537180726824486,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.24485169997205958,0.24716209998587146
leave_one_site_out,SVR_RBF,8,91,2,0.9900045342769377,0.2049535183917794,0.17452362574198066,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.24755109997931868,0.25036100001307204
leave_one_site_out,SVR_RBF,9,91,2,-22.854134187099255,4.151459014633197,3.726282580969497,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.25057099998230115,0.2529243000317365
leave_one_site_out,SVR_RBF,10,91,2,-7.202255608576776,1.7183748191496628,1.6876161106773209,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.23957059998065233,0.2419944999855943
leave_one_site_out,SVR_RBF,11,91,2,-5.025149025224377,2.5773487929090786,2.571504628232706,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.23718319996260107,0.2395142000168562
leave_one_site_out,SVR_RBF,12,91,2,-18.22553913190764,4.823163106262141,3.6347561444811287,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.2468778000329621,0.24972930003423244
leave_one_site_out,SVR_RBF,13,91,2,-1.3743739063469218,3.544070818222347,2.8244818693705884,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.24671249999664724,0.24977950000902638
leave_one_site_out,SVR_RBF,14,91,2,-26.433549611398,6.023360304769577,5.669880024066492,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.24331500002881512,0.24606930004665628
leave_one_site_out,SVR_RBF,15,91,2,-5.372419825615226,2.145710447382637,1.896155871991195,,"{'model__C': 10, 'model__epsilon': 0.01, 'model__gamma': 'scale'}",0.24647780001396313,0.24880459997802973
leave_one_site_out,SVR_RBF,16,91,2,0.6110381389180181,0.37420084178087276,0.36974361460353844,,"{'model__C': 10, 'model__epsilon': 0.01, 'model__gamma': 'scale'}",0.24450470000738278,0.24682669999310747
leave_one_site_out,SVR_RBF,17,91,2,-96.71003182811585,3.9539353930607577,3.943749748382865,,"{'model__C': 10, 'model__epsilon': 0.01, 'model__gamma': 'scale'}",0.24038070003734902,0.24269949999870732
leave_one_site_out,SVR_RBF,18,91,2,0.747950294918039,0.9789887658058989,0.806645745660127,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.24611820001155138,0.24860910000279546
leave_one_site_out,SVR_RBF,19,91,2,-0.22499349933862867,2.1582487764933718,1.6080345624071155,,"{'model__C': 10, 'model__epsilon': 0.01, 'model__gamma': 'scale'}",0.2529367000097409,0.2552658000495285
leave_one_site_out,SVR_RBF,20,91,2,-13.160191576894439,6.773405399733431,5.43846023729232,,"{'model__C': 10, 'model__epsilon': 0.01, 'model__gamma': 'scale'}",0.5927131999633275,0.5966938000055961
leave_one_site_out,SVR_RBF,21,91,2,-0.16233980925688085,4.042944912767782,3.3332461715885633,,"{'model__C': 10, 'model__epsilon': 0.05, 'model__gamma': 'scale'}",0.7561126000364311,0.7589147000107914
leave_one_site_out,SVR_RBF,22,91,2,-136.95815715440023,4.698223615868452,4.530673651013904,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.36263639997923747,0.3654306000098586
leave_one_site_out,SVR_RBF,23,91,2,-44.65822893644471,5.067815483692171,4.361321426881011,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.33342449995689094,0.33689390000654384
leave_one_site_out,SVR_RBF,24,91,2,0.8537822143779148,2.12223310256538,1.9120759598699717,,"{'model__C': 10, 'model__epsilon': 0.1, 'model__gamma': 'scale'}",0.31196550000458956,0.31446930003585294
leave_one_site_out,SVR_RBF,25,91,2,0.5702744274546507,4.195421248391811,3.7233912316359437,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.29481099999975413,0.29713329998776317
leave_one_site_out,SVR_RBF,26,91,2,-24.65387865950183,1.5194897430898182,1.5079516917066282,,"{'model__C': 10, 'model__epsilon': 0.1, 'model__gamma': 'scale'}",0.2737053000018932,0.27610010001808405
leave_one_site_out,SVR_RBF,27,91,2,0.9002692406540541,0.26843150639864516,0.24344726907072012,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.3420581999816932,0.34448289999272674
leave_one_site_out,SVR_RBF,28,91,2,0.4443464061708806,5.777018606457961,4.845235261241729,,"{'model__C': 10, 'model__epsilon': 0.1, 'model__gamma': 'scale'}",0.28245309996418655,0.2849195000017062
leave_one_site_out,SVR_RBF,29,91,2,0.2874918395618766,5.233432304639228,3.832727339091756,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.3021121000056155,0.30547859997022897
leave_one_site_out,SVR_RBF,30,91,2,0.9453530778072312,0.6545470724029766,0.6402201585232659,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.34747580002294853,0.3502530999830924
leave_one_site_out,SVR_RBF,31,91,2,0.868564779793415,1.377651835473349,1.2872732196467451,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.3345940000144765,0.33740319998469204
leave_one_site_out,SVR_RBF,32,91,2,0.37715916706939023,1.7757059769880856,1.6937436288210055,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.3348509999923408,0.3375904999556951
leave_one_site_out,SVR_RBF,33,91,2,-547.3378669042457,1.170830759444167,0.9960568291512057,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.29399720003129914,0.2974837000365369
leave_one_site_out,SVR_RBF,34,91,2,-2.419892699967219,5.270491291661883,4.026363126769361,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.27156889997422695,0.2741750999703072
leave_one_site_out,SVR_RBF,35,91,2,0.2914337793351548,3.493319586782792,2.507115050468136,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.2567303999676369,0.25908639997942373
leave_one_site_out,SVR_RBF,36,91,2,-1.4152323067958692,13.637243018421051,10.148839479765641,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.25962229998549446,0.263012700015679
leave_one_site_out,SVR_RBF,37,91,2,-2.0777814412718834,11.333170077016481,8.2337366800196,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.27555859996937215,0.27839950000634417
leave_one_site_out,SVR_RBF,38,91,2,-0.11610706387299641,4.864996844723269,4.859267629806856,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.24651280004763976,0.2490678000031039
leave_one_site_out,SVR_RBF,39,91,2,-4.62220498499826,6.71026657476084,6.3190034509669895,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}",0.25846380001166835,0.2612383000086993
leave_one_site_out,SVR_RBF,40,91,2,-0.4522391837886919,4.693821147342305,4.535654595739338,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}",0.24452979996567592,0.24698569998145103
leave_one_site_out,SVR_RBF,41,91,2,0.6598728423859725,1.2801332542213428,1.2783220725075104,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.25897720002103597,0.2616969000082463
leave_one_site_out,SVR_RBF,42,91,2,0.2650707346135385,2.884747723988289,2.5569865675910943,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}",0.2685816999874078,0.2710511999903247
leave_one_site_out,SVR_RBF,43,91,2,0.023338304251414144,6.833831432987769,5.9014811050241285,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}",0.24878999998327345,0.25109630002407357
leave_one_site_out,SVR_RBF,44,92,1,,2.407566350325826,2.407566350325826,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}",0.24699880002299324,0.24922739999601617
leave_one_site_out,SVR_RBF,45,92,1,,3.264857120135865,3.264857120135865,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}",0.2610860000131652,0.2636549000162631
leave_one_site_out,SVR_RBF,46,92,1,,2.102208544227693,2.102208544227693,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}",0.24510499997995794,0.24729490000754595
leave_one_site_out,SVR_RBF,47,92,1,,2.522336540215079,2.522336540215079,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.25122320000082254,0.25380339997354895
leave_one_site_out,SVR_RBF,48,92,1,,0.2686698821292026,0.2686698821292026,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.25171370001044124,0.25453219999326393
leave_one_site_out,SVR_RBF,49,92,1,,0.2559501150099024,0.2559501150099024,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.27136610000161454,0.2735928000183776
leave_one_site_out,SVR_RBF,50,92,1,,0.7071078946607905,0.7071078946607905,,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.2637700000195764,0.2659561999607831
leave_one_site_out,GPR,1,91,2,-0.9049794193639771,1.5872414063742357,1.4498645687420009,,{},0.018913300009444356,0.021438600029796362
leave_one_site_out,GPR,2,91,2,-4367.819663750101,3.304852365745734,3.0100769910825402,,{},0.020578499999828637,0.023001399997156113
leave_one_site_out,GPR,3,91,2,0.22752635323943027,3.911126358221654,3.7240441054234896,,{},0.050400300009641796,0.05283060000510886
leave_one_site_out,GPR,4,91,2,-0.08804717650200566,7.40597449141341,5.973573136997539,,{},0.018316400004550815,0.02073950000340119
leave_one_site_out,GPR,5,91,2,-0.26377715358796117,6.464026000914751,4.755535497592023,,{},0.01731259998632595,0.01966659998288378
leave_one_site_out,GPR,6,91,2,-3.3231453755461793,2.599021863950149,2.1788701193447286,,{},0.01965919998474419,0.02269349998096004
leave_one_site_out,GPR,7,91,2,0.1577162666148041,1.4684162752660102,1.1859931238373136,,{},0.024468399991746992,0.027889400022104383
leave_one_site_out,GPR,8,91,2,-0.7356859355068159,2.700781395072062,2.4870489154023048,,{},0.019659899990074337,0.022198399994522333
leave_one_site_out,GPR,9,91,2,-33.056761285344585,4.96044453941998,4.2731034428415935,,{},0.02399909996893257,0.027343399997334927
leave_one_site_out,GPR,10,91,2,-10.686997901244712,2.051175088686505,1.7398137771938487,,{},0.020639199996367097,0.02312329999404028
leave_one_site_out,GPR,11,91,2,-5.2365563762848595,2.622175319244323,2.5870525230479107,,{},0.019458400027360767,0.021996299969032407
leave_one_site_out,GPR,12,91,2,-31.851950967071282,6.304828361673004,4.8265635907402435,,{},0.04856379999546334,0.0510437999619171
leave_one_site_out,GPR,13,91,2,-0.7998695750481677,3.0856620119521847,2.56442554519239,,{},0.020470299990847707,0.024065200006589293
leave_one_site_out,GPR,14,91,2,-40.79316324454428,7.434477681109131,7.17593726622571,,{},0.022878300049342215,0.025319800013676286
leave_one_site_out,GPR,15,91,2,-16.118925403933005,3.516876967472929,3.281461400131705,,{},0.022161100001540035,0.02464519999921322
leave_one_site_out,GPR,16,91,2,-26.391910016571003,3.1402368709964508,3.0499181058127256,,{},0.019577200000640005,0.022174799989443272
leave_one_site_out,GPR,17,91,2,-203.13588708775652,5.7150452258963815,5.714374278140994,,{},0.05052869999781251,0.05313610000303015
leave_one_site_out,GPR,18,91,2,0.3320573532995883,1.5936912856881398,1.2568452463563933,,{},0.04768240003613755,0.05019849998643622
leave_one_site_out,GPR,19,91,2,0.621683425569787,1.1993951701882433,0.8985468453761092,,{},0.021458700008224696,0.024810600036289543
leave_one_site_out,GPR,20,91,2,-18.022321120653157,7.850625480235078,6.238878003906706,,{},0.04968160000862554,0.052213800023309886
leave_one_site_out,GPR,21,91,2,-0.7645348483005725,4.981342319518585,3.59593880272037,,{},0.01902070001233369,0.022402000031434
leave_one_site_out,GPR,22,91,2,-213.22181237731758,5.854527306313533,5.8538401329231675,,{},0.02106529998127371,0.023564499977510422
leave_one_site_out,GPR,23,91,2,-69.2435447330463,6.285856656998988,5.923369341289989,,{},0.027075599995441735,0.030246299982536584
leave_one_site_out,GPR,24,91,2,0.7433894596749605,2.811449122492176,2.3997892761603996,,{},0.03225739998742938,0.036143200006335974
leave_one_site_out,GPR,25,91,2,0.6771888551904444,3.636254184102013,3.4340879448611084,,{},0.024675499997101724,0.02737150003667921
leave_one_site_out,GPR,26,91,2,-29.22225183155452,1.6492430581451307,1.596271928068946,,{},0.02020319999428466,0.022599700023420155
leave_one_site_out,GPR,27,91,2,0.9294044197912392,0.2258435447402241,0.18421965577172195,,{},0.020721399981994182,0.02404069999465719
