outer_cv,model,R2_mean,R2_std,RMSE_mean,RMSE_std,MAE_mean,MAE_std,SpearmanR_mean,SpearmanR_std,fit_seconds_mean,fold_seconds_mean
leave_one_day_out,RandomForest,-1.2771300141565554,1.7360809195165388,4.604248090131631,1.8718488364883812,3.897343225709444,1.5524883810727836,0.44560012124946574,0.39852618097600523,42.94678482223147,43.082545466669316
leave_one_day_out,Ridge,-1.0109306165610976,1.1826552546237394,4.7018182572323,2.334516120788635,3.8018286980039004,1.6791914954305533,0.1226671830921304,0.46616123580163077,0.9020617333266677,0.9089051111045087
leave_one_day_out,SVR_RBF,-1.0950230020487846,1.3097520757595718,4.71928160799794,2.1612014747286596,3.8814748099863934,1.7763091237200508,0.24942661451750295,0.2718518279164077,0.7780768555627825,0.7854913333301536
leave_one_day_out,GPR,-1.7546726381279085,2.1650363751729365,5.017764041689036,1.9630276855510427,4.253677667676335,1.5165174027209312,0.2785627419714049,0.38600599793347545,0.06201167777827424,0.07126076667595448
leave_one_day_out,ElasticNet,-1.7564613505859765,1.8051428231770936,5.203882902160678,2.239188630975533,4.201384071636335,1.7931235683171853,0.0129561050950958,0.6274589319614404,4.4396021555747005,4.446439933329303
leave_one_day_out,HistGB,-2.953518838524852,4.161790203825739,5.6539785905888404,2.340724182567327,4.783602337816908,1.8233563059046516,0.24533174631338006,0.4261290633666637,6.707924066667652,6.722332066668766
leave_one_day_out,PLSR,-3.0332287800295754,3.1120714910790648,5.789052898318921,2.060236209817039,5.010143104951677,1.988314783414613,0.29227056706558624,0.3615463649477695,0.25610463332850486,0.26255125555649605
