outer_cv,model,fold,n_train,n_test,R2,RMSE,MAE,SpearmanR,best_params,fit_seconds,fold_seconds
leave_one_site_out,ElasticNet,10,91,2,-8.55733250182789,1.854896142822567,1.7696670955157145,,"{'model__alpha': np.float64(0.615848211066026), 'model__l1_ratio': 0.1}",4.861442999972496,4.8661510000238195
leave_one_site_out,ElasticNet,11,91,2,-4.915403242666599,2.5537682109071556,2.279329283715925,,"{'model__alpha': np.float64(0.615848211066026), 'model__l1_ratio': 0.1}",4.569741300016176,4.5754490999970585
leave_one_site_out,ElasticNet,12,91,2,-27.22408021386765,5.84389742028211,4.61233421273029,,"{'model__alpha': np.float64(0.615848211066026), 'model__l1_ratio': 0.1}",4.510247200028971,4.516258399991784
leave_one_site_out,ElasticNet,13,91,2,0.8253764051258847,0.961123726106098,0.9528526098940819,,"{'model__alpha': np.float64(0.615848211066026), 'model__l1_ratio': 0.1}",5.517489300051238,5.5227060000179335
leave_one_site_out,ElasticNet,14,91,2,-16.913374478169526,4.867282378019503,4.313063761344312,,"{'model__alpha': np.float64(0.615848211066026), 'model__l1_ratio': 0.1}",4.5242647000122815,4.5289757999707945
leave_one_site_out,ElasticNet,15,91,2,-13.32460109004155,3.2170676535557985,3.1413023429610156,,"{'model__alpha': np.float64(0.615848211066026), 'model__l1_ratio': 0.1}",4.504393599985633,4.509615299990401
leave_one_site_out,ElasticNet,16,91,2,-46.052855168044005,4.1157050259336945,3.7068546866808916,,"{'model__alpha': np.float64(0.615848211066026), 'model__l1_ratio': 0.1}",6.3018938999739476,6.307056899997406
leave_one_site_out,ElasticNet,17,91,2,-260.9775297974554,6.4742879737923955,6.459420681965986,,"{'model__alpha': np.float64(0.615848211066026), 'model__l1_ratio': 0.1}",4.640269799972884,4.645276199968066
leave_one_site_out,ElasticNet,18,91,2,0.2928145400226595,1.6398392334505958,1.498845820292658,,"{'model__alpha': np.float64(0.615848211066026), 'model__l1_ratio': 0.1}",5.031789900036529,5.153355400019791
leave_one_site_out,ElasticNet,19,91,2,0.23771887439972073,1.7025198912479884,1.412696215319567,,"{'model__alpha': np.float64(0.615848211066026), 'model__l1_ratio': 0.1}",5.0437414000043646,5.051233400008641
