outer_cv,model,fold,n_train,n_test,R2,RMSE,MAE,SpearmanR,best_params,fit_seconds,fold_seconds
leave_one_day_out,SVR_RBF,2,81,12,-1.3433467591116126,8.288585646253244,7.001212335058241,0.325744807777331,"{'model__C': 1, 'model__epsilon': 0.05, 'model__gamma': 0.01}",0.5072915999917313,0.5135041999747045
leave_one_day_out,SVR_RBF,3,81,12,-4.153955674228342,4.000294478134923,3.5929964054758763,0.12609476430090236,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 'scale'}",0.5313137000193819,0.5381093000178225
leave_one_day_out,SVR_RBF,4,81,12,-0.4303349773782379,1.9576008656578474,1.4862756336987015,-0.09824621881515054,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}",0.4847271000035107,0.4912443000357598
leave_one_day_out,SVR_RBF,5,81,12,-0.23005789765338713,2.2454891957892937,1.84793199388211,0.23076923076923078,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}",0.4933790999930352,0.4999225999927148
leave_one_day_out,SVR_RBF,6,81,12,-1.7982812079200676,4.02978247497571,3.3739330085214676,0.19264477879304523,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}",0.49831440002890304,0.504605200025253
leave_one_day_out,SVR_RBF,7,81,12,-0.013208549654150747,3.29587913042023,2.7335024451217915,-0.027972027972027972,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}",0.9015182000002824,0.9137624999857508
leave_one_day_out,SVR_RBF,8,88,5,-0.3047276197379516,6.05128473855636,4.45756129337412,0.49999999999999994,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}",2.3960463000112213,2.405592199997045
leave_one_day_out,SVR_RBF,9,89,4,-1.3563965423925541,5.569075034635733,5.041470843195356,0.7999999999999999,"{'model__C': 10, 'model__epsilon': 0.2, 'model__gamma': 0.01}",0.708312799979467,0.7145486999652348
leave_one_day_out,GPR,1,81,12,-0.6129906681254287,8.073532870732983,6.181158614821981,0.20979020979020982,{},0.05792489997111261,0.06633200001670048
leave_one_day_out,GPR,2,81,12,-1.225889774439981,8.078188395203869,6.82017424453088,0.325744807777331,{},0.050213800044730306,0.05950589996064082
leave_one_day_out,GPR,3,81,12,-6.813914051266244,4.925563678703429,4.599598765431882,0.19965004347642867,{},0.060073800035752356,0.06885820004390553
leave_one_day_out,GPR,4,81,12,-3.1659370203946136,3.3408857103481697,3.024274631763435,0.49473988760486526,{},0.07214010000461712,0.08186750003369525
